date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:08	367002/367002	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:06%20GMT	https://www.dealabs.com/bons-plans	C:/wamp64/www/indus/www.dealabs.com/bons-plans.html	(from )
15:38:08	160/160	---MCZ	200	added ('OK')	text/plain	date:Thu,%2022%20Feb%202018%2014:38:07%20GMT	https://www.dealabs.com/robots.txt		(from )
15:38:09	227932/227932	---MCZ	200	added ('OK')	text/css	etag:W/%225a8e8d19-37a5c%22	https://assets.dealabs.com/assets/css/base_a0802.css	C:/wamp64/www/indus/assets.dealabs.com/assets/css/base_a0802.css	(from https://www.dealabs.com/bons-plans)
15:38:09	419501/419501	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:07%20GMT	https://www.dealabs.com/	C:/wamp64/www/indus/www.dealabs.com/index.html	(from https://www.dealabs.com/bons-plans)
15:38:09	87330/87330	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8e8a70-15522%22	https://assets.dealabs.com/assets/js/jquery_e42974.js	C:/wamp64/www/indus/assets.dealabs.com/assets/js/jquery_e42974.js	(from https://www.dealabs.com/bons-plans)
15:38:09	155865/155865	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8e8a70-260d9%22	https://assets.dealabs.com/assets/js/common_9e94e7.js	C:/wamp64/www/indus/assets.dealabs.com/assets/js/common_9e94e7.js	(from https://www.dealabs.com/bons-plans)
15:38:10	125546/125546	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8e8a70-1ea6a%22	https://assets.dealabs.com/assets/js/app_49ba9f.js	C:/wamp64/www/indus/assets.dealabs.com/assets/js/app_49ba9f.js	(from https://www.dealabs.com/bons-plans)
15:38:10	31453/31453	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8e8a70-7add%22	https://assets.dealabs.com/assets/js/thread-detail_a748f2.js	C:/wamp64/www/indus/assets.dealabs.com/assets/js/thread-detail_a748f2.js	(from https://www.dealabs.com/bons-plans)
15:38:10	160406/160406	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8e8a70-27296%22	https://assets.dealabs.com/assets/js/redactor_5216d7.js	C:/wamp64/www/indus/assets.dealabs.com/assets/js/redactor_5216d7.js	(from https://www.dealabs.com/bons-plans)
15:38:11	357360/357360	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:09%20GMT	https://www.dealabs.com/bons-plans?page=2	C:/wamp64/www/indus/www.dealabs.com/bons-plans4658.html	(from https://www.dealabs.com/bons-plans)
15:38:11	1296/1296	---MCZ	200	added ('OK')	image/x-icon	etag:W/%225a8e9dfc-510%22	https://www.dealabs.com/frontend-override/fr/favicon.ico	C:/wamp64/www/indus/www.dealabs.com/frontend-override/fr/favicon.ico	(from https://www.dealabs.com/bons-plans)
15:38:11	10046/10046	---M--	200	added ('OK')	image/png	etag:%225a8e8d19-273e%22	https://assets.dealabs.com/assets/img/appicon_e6fa6.png	C:/wamp64/www/indus/assets.dealabs.com/assets/img/appicon_e6fa6.png	(from https://www.dealabs.com/bons-plans)
15:38:12	360430/360430	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:10%20GMT	https://www.dealabs.com/codes-promo	C:/wamp64/www/indus/www.dealabs.com/codes-promo.html	(from https://www.dealabs.com/bons-plans)
15:38:12	347112/347112	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:10%20GMT	https://www.dealabs.com/groupe/gratuit	C:/wamp64/www/indus/www.dealabs.com/groupe/gratuit.html	(from https://www.dealabs.com/bons-plans)
15:38:12	269042/269042	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:11%20GMT	https://www.dealabs.com/discussions	C:/wamp64/www/indus/www.dealabs.com/discussions.html	(from https://www.dealabs.com/bons-plans)
15:38:13	0/0	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:11%20GMT	https://www.dealabs.com/search/suggestions	C:/wamp64/www/indus/www.dealabs.com/search/suggestions.html	(from https://www.dealabs.com/bons-plans)
15:38:13	72825/72825	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:11%20GMT	https://www.dealabs.com/page/shoop	C:/wamp64/www/indus/www.dealabs.com/page/shoop.html	(from https://www.dealabs.com/bons-plans)
15:38:13	63700/63700	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:12%20GMT	https://www.dealabs.com/login	C:/wamp64/www/indus/www.dealabs.com/login.html	(from https://www.dealabs.com/bons-plans)
15:38:13	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:12%20GMT	https://www.dealabs.com/submission/bons-plans/add	C:/wamp64/www/indus/www.dealabs.com/submission/bons-plans/add	(from https://www.dealabs.com/bons-plans)
15:38:13	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:12%20GMT	https://www.dealabs.com/submission/bons-plans/add	C:/wamp64/www/indus/www.dealabs.com/submission/bons-plans/add	(from https://www.dealabs.com/bons-plans)
15:38:14	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:12%20GMT	https://www.dealabs.com/submission/codes-promo/add	C:/wamp64/www/indus/www.dealabs.com/submission/codes-promo/add	(from https://www.dealabs.com/bons-plans)
15:38:14	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:13%20GMT	https://www.dealabs.com/submission/discussions/add	C:/wamp64/www/indus/www.dealabs.com/submission/discussions/add	(from https://www.dealabs.com/bons-plans)
15:38:14	360/360	---MC-	302	error ('Found')	text/html	date:Thu,%2022%20Feb%202018%2014:38:13%20GMT	https://www.dealabs.com/submission/feedback/add	C:/wamp64/www/indus/www.dealabs.com/submission/feedback/add	(from https://www.dealabs.com/bons-plans)
15:38:15	371265/371265	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Feb%202018%2014:38:13%20GMT	https://www.dealabs.com/bons-plans-nouveaux	C:/wamp64/www/indus/www.dealabs.com/bons-plans-nouveaux.html	(from https://www.dealabs.com/bons-plans)
